STOP_ID,TRF_DISTRICT_CODE,BAY_CODE,BEARING_CODE,ON_STREET_NAME,INTERSECTION_LOC,HASTUS_CROSS_STREET_NAME,KCM_MANAGED_EQUIPMENT,ROUTE_LIST,NUM_SHELTERS,STOP_STATUS,GISOBJID,lon,lat,is_hotspot,compactor,has_trash,notes
51830,SW,,E,Highland Park Way SW,Near side,West Marginal Way S,YES,131,1,ACT,4353,-122.3430539,47.5402144,FALSE,FALSE,FALSE,
52030,SW,1,S,15th Ave SW,Far side,SW Roxbury St,YES,H,1,ACT,4370,-122.3541256,47.51679024,FALSE,FALSE,FALSE,
52051,SW,,S,15th Ave SW,Near side,SW 102nd St,UNK,H,1,ACT,100016281,-122.3539741,47.51201566,FALSE,FALSE,FALSE,
52120,SW,,S,16th Ave SW,Far side,SW 112th St,YES,H,2,ACT,4377,-122.3552514,47.50225338,FALSE,FALSE,FALSE,
52140,SW,,S,16th Ave SW,Near side,SW 116th St,YES,H,1,ACT,4378,-122.3552214,47.49928664,FALSE,FALSE,FALSE,
52200,SW,,S,Ambaum Blvd SW,Far side,SW 128th St,YES,H,1,ACT,4381,-122.35009,47.48813,FALSE,FALSE,FALSE,
52240,SW,,S,Ambaum Blvd SW,Far side,SW 136th St,YES,H,1,ACT,4384,-122.3483155,47.48065783,FALSE,FALSE,FALSE,
52261,SW,,S,Ambaum Blvd SW,Near side,SW 142nd Pl,UNK,H,1,ACT,100016280,-122.3476854,47.47553428,FALSE,FALSE,FALSE,
52290,SW,,E,SW 148th St,Far middle,Ambaum Blvd SW,YES,,1,ACT,4388,-122.3459853,47.47032216,FALSE,FALSE,FALSE,
52353,SE,,W,Baker St,Far side,3rd Ave,YES,907,1,ACT,4400,-122.004048,47.30946866,FALSE,FALSE,FALSE,
52636,SE,,W,S 188th St,Far middle,Military Rd S,YES,161,1,ACT,4426,-122.2737704,47.43375244,FALSE,FALSE,FALSE,
52637,SE,,W,S 188th St,Far side,46th Ave S,YES,161,1,ACT,4427,-122.2769972,47.43441198,FALSE,FALSE,FALSE,
52638,SE,,W,S 188th St,Far side,42nd Ave S,YES,161,1,ACT,4428,-122.2822442,47.43447037,FALSE,FALSE,FALSE,
52800,SE,,N,International Blvd,Far side,S 160th St,YES,A,1,ACT,4447,-122.2912659,47.46015678,FALSE,FALSE,FALSE,
53070,SE,,S,Tukwila Intl Blvd,Far side,S 112th St,YES,124,1,ACT,4486,-122.2934403,47.50261175,FALSE,FALSE,FALSE,
53072,SE,,S,Tukwila Intl Blvd,Far side,SR 99 Ramp,YES,124,1,ACT,4487,-122.2925715,47.49209617,FALSE,FALSE,FALSE,
53501,SE,,E,S 188th St,Far side,International Blvd,YES,161,1,ACT,4537,-122.2944238,47.43446025,FALSE,FALSE,FALSE,
53504,SE,,S,I-5 Ramp,Far side,Kent Des Moines Rd,YES,193E,1,ACT,4540,-122.2921457,47.39125298,FALSE,FALSE,FALSE,
53508,SE,,E,Kent Des Moines Rd,Far side,I-5 Ramp,YES,162 165,1,ACT,4543,-122.2915632,47.39179653,FALSE,FALSE,FALSE,
53720,SW,,N,4th Ave SW,Far side,SW 156th St,YES,161 165 F,1,ACT,4571,-122.3391028,47.46360582,FALSE,FALSE,FALSE,
53740,SW,,N,4th Ave SW,Near side,SW 152nd St,YES,161 165 F,1,ACT,4573,-122.3390903,47.46667676,FALSE,FALSE,FALSE,
53910,SW,,S,4th Ave SW,Near side,SW 115th St,YES,128,1,ACT,4587,-122.3391502,47.50055796,FALSE,FALSE,FALSE,
53975,SW,,S,4th Ave SW,Near side,SW 156th St,YES,161 165 631 F,1,ACT,4600,-122.3393038,47.46370405,FALSE,FALSE,FALSE,
53978,SW,,N,Highline Comm Hosp AcRd,At cross st,Sylvester Rd SW,YES,631,1,ACT,4602,-122.3428527,47.45667572,FALSE,FALSE,FALSE,
54146,SE,,N,Union Ave NE,Far side,NE 4th St,YES,105,1,ACT,4636,-122.1640668,47.48914385,FALSE,FALSE,FALSE,
54152,SE,,W,NE 4th St,Near side,Queen Ave NE,YES,105 111,1,ACT,4640,-122.1692521,47.48864397,FALSE,FALSE,FALSE,
54155,SE,,W,NE 4th St,Far side,Monroe Ave NE,YES,105,1,ACT,4641,-122.1756961,47.48864363,FALSE,FALSE,FALSE,
54201,SE,,E,Southcenter Blvd,Far side,42nd Ave S,YES,F,1,ACT,100000659,-122.2818222,47.46572714,FALSE,FALSE,FALSE,
54971,SE,,E,NE 3rd St,Far side,Edmonds Ave NE,YES,105,1,ACT,100015903,-122.1851389,47.48619355,FALSE,FALSE,FALSE,
54972,SE,,W,NE 3rd St,Near side,Edmonds Ave NE,YES,105,1,ACT,100015902,-122.1852632,47.48630915,FALSE,FALSE,FALSE,
55040,SE,,N,Renton Ave S,Near side,76th Ave S,YES,106,1,ACT,4674,-122.2380623,47.48987065,FALSE,FALSE,FALSE,
55050,SE,,N,Renton Ave S,At cross st,S 126th St,YES,106,1,ACT,4675,-122.2399285,47.49142033,FALSE,FALSE,FALSE,
55062,SE,,N,Renton Ave S,Near side,74th Ave S,YES,106,1,ACT,4677,-122.2421125,47.49619084,FALSE,FALSE,FALSE,
55064,SE,,W,Renton Ave S,Far middle,72nd Ave S,YES,106 107,1,ACT,4678,-122.2456761,47.49705909,FALSE,FALSE,FALSE,
55068,SE,,N,Renton Ave S,Far side,S 116th Pl,YES,106,1,ACT,4680,-122.2501118,47.50127552,FALSE,FALSE,FALSE,
55130,SC,,N,Renton Ave S,Far side,S Fountain Pl,YES,106,1,ACT,4681,-122.2512341,47.50341504,FALSE,FALSE,FALSE,
55330,SC,,S,56th Ave S,Near side,S Avon St,YES,107,1,ACT,4703,-122.2624972,47.50141644,FALSE,FALSE,FALSE,
55380,SC,,N,Beacon Ave S,Far side,59th Ave S,YES,107,1,ACT,4715,-122.2599896,47.49628102,FALSE,FALSE,FALSE,
55420,SC,,N,Beacon Ave S,Near side,S Leo St,YES,107,1,ACT,4719,-122.26973,47.50252232,FALSE,FALSE,FALSE,
55441,SE,,N,51st Ave S,Near side,S Creston St,YES,107,1,ACT,100012269,-122.2700256,47.50693452,FALSE,FALSE,FALSE,
55472,SC,,N,51st Ave S,Far side,Renton Ave S,YES,106 107,1,ACT,4725,-122.2699141,47.51742589,FALSE,FALSE,FALSE,
55583,SC,,N,Martin L King Jr Way S,Far side,S Henderson St,YES,106 9E,1,ACT,4740,-122.2787932,47.52365927,FALSE,FALSE,FALSE,
55589,SC,,N,Martin L King Jr Way S,Far side,S Thistle St,YES,106,1,ACT,4744,-122.2799943,47.52813945,FALSE,FALSE,FALSE,
55590,SC,,N,Martin L King Jr Way S,Far side,S Kenyon St,YES,106,1,ACT,4745,-122.2804646,47.53180881,FALSE,FALSE,FALSE,
55651,SC,,N,Martin L King Jr Way S,Far side,S Othello St,YES,106,1,ACT,4748,-122.2809586,47.53734898,FALSE,FALSE,FALSE,
55661,SC,,N,Martin L King Jr Way S,Far side,S Myrtle St,YES,106,1,ACT,4751,-122.2818932,47.53921862,FALSE,FALSE,FALSE,
55681,SC,,N,Martin L King Jr Way S,Far side,S Holly St,YES,106,1,ACT,4755,-122.2837643,47.54286489,FALSE,FALSE,FALSE,
55702,SC,,N,Martin L King Jr Way S,Far side,S Graham St,YES,106,1,ACT,4758,-122.2854608,47.54634418,FALSE,FALSE,FALSE,
55711,SC,,N,Martin L King Jr Way S,Far side,37th Ave S,YES,106,1,ACT,4760,-122.2864819,47.54839612,FALSE,FALSE,FALSE,
55729,SC,,N,Martin L King Jr Way S,Far side,S Orcas St,YES,106,1,ACT,4762,-122.2879415,47.55149947,FALSE,FALSE,FALSE,
55735,SC,,N,Martin L King Jr Way S,Near side,S Dawson St,YES,106,1,ACT,4766,-122.2897511,47.55523692,FALSE,FALSE,FALSE,
55771,SC,,N,Martin L King Jr Way S,Far side,S Edmunds St,YES,106,1,ACT,4769,-122.2918702,47.55887743,FALSE,FALSE,FALSE,
55790,SC,,N,Martin L King Jr Way S,Far side,S Oregon St,YES,106,1,ACT,4772,-122.2947173,47.56333333,FALSE,FALSE,FALSE,
55802,SC,,N,Martin L King Jr Way S,Far side,S Dakota St,YES,106,1,ACT,4775,-122.2966816,47.56663327,FALSE,FALSE,FALSE,
55812,SC,,N,Martin L King Jr Way S,Far side,S Andover St,YES,106,1,ACT,4777,-122.2966738,47.56822674,FALSE,FALSE,FALSE,
55831,SC,,N,Martin L King Jr Way S,Far side,S Walden St,YES,106,1,ACT,4778,-122.2966229,47.57232941,FALSE,FALSE,FALSE,
55851,SC,,N,Martin L King Jr Way S,Far side,S Hanford St,YES,106,1,ACT,4780,-122.2965791,47.57495268,FALSE,FALSE,FALSE,
55926,SE,,W,SW 7th St,Far side,Rainier Ave S,YES,F,2,ACT,4788,-122.2171835,47.47383478,FALSE,FALSE,FALSE,
55927,SE,,S,Lind Ave SW,Far side,SW 7th St,YES,F,1,ACT,4789,-122.2234267,47.47319282,FALSE,FALSE,FALSE,
55938,SE,2,E,Lake Ave S,Near side,Shattuck Ave S,YES,101 102 148 160,2,ACT,4792,-122.2131312,47.4724564,FALSE,FALSE,FALSE,
55939,SE,,E,S Grady Way,Far side,Talbot Rd S,YES,101 148 153,1,ACT,4793,-122.2084232,47.47303834,FALSE,FALSE,FALSE,
55960,SC,,S,Martin L King Jr Way S,Far side,S Winthrop St,YES,106,1,ACT,4811,-122.2968256,47.5757913,FALSE,FALSE,FALSE,
56021,SC,,S,Martin L King Jr Way S,Far side,S Columbian Way,YES,106,1,ACT,4816,-122.2946511,47.56241726,FALSE,FALSE,FALSE,
56031,SC,,S,Martin L King Jr Way S,Far side,S Alaska St,YES,106,1,ACT,4817,-122.2934036,47.56040121,FALSE,FALSE,FALSE,
56081,SC,,S,Martin L King Jr Way S,Far side,S Orcas St,YES,106,1,ACT,4823,-122.2881897,47.55096242,FALSE,FALSE,FALSE,
56111,SC,,S,Martin L King Jr Way S,Far side,S Graham St,YES,106,2,ACT,100001332,-122.2856715,47.54576896,FALSE,FALSE,FALSE,
56151,SC,,S,Martin L King Jr Way S,Far side,S Myrtle St,YES,106 36,1,ACT,4831,-122.2821424,47.53856806,FALSE,FALSE,FALSE,
56161,SC,,S,Martin L King Jr Way S,Far side,S Othello St,YES,106,1,ACT,4833,-122.2812884,47.5368334,FALSE,FALSE,FALSE,
56374,SE,,E,Renton Ave S,Near middle,72nd Ave S,YES,106 107,1,ACT,4866,-122.2450478,47.49686537,FALSE,FALSE,FALSE,
56450,SE,,S,Renton Ave S,Near side,S 126th St,YES,106,1,ACT,4869,-122.2401973,47.49148472,FALSE,FALSE,FALSE,
56460,SE,,S,Renton Ave S,Far side,76th Ave S,YES,106,1,ACT,4870,-122.2379912,47.4896349,FALSE,FALSE,FALSE,
56610,SE,,N,Kirkland Ave NE,Far side,NE 12th St,YES,105 111,1,ACT,4885,-122.1785079,47.50371252,FALSE,FALSE,FALSE,
56631,SE,,W,NE 16th St,Far side,Kirkland Ave NE,YES,105 111,1,ACT,4887,-122.1793582,47.5070292,FALSE,FALSE,FALSE,
56649,SE,,W,NE 16th St,Near middle,Edmonds Ave NE,YES,111,1,ACT,4888,-122.1846161,47.50645183,FALSE,FALSE,FALSE,
57070,SE,,E,E James St,Far side,Central Ave N,YES,165,1,ACT,4938,-122.2302952,47.38656358,FALSE,FALSE,FALSE,
57126,SE,,E,SE 240th St,Near side,102nd Ave SE,YES,165,1,ACT,4955,-122.2054133,47.38688299,FALSE,FALSE,FALSE,
57130,SE,,N,104th Ave SE,Far middle,SE 240th St,YES,160,1,ACT,4957,-122.2021039,47.38754653,FALSE,FALSE,FALSE,
57159,SE,,N,104th Ave SE,Near side,SE 252nd Pl,YES,160,1,ACT,4972,-122.2022955,47.37420918,FALSE,FALSE,FALSE,
57162,SE,,N,104th Ave SE,Far side,SE 248th St,YES,160,1,ACT,4975,-122.202232,47.37995261,FALSE,FALSE,FALSE,
57180,SE,,N,108th Ave SE,Far side,SE 224th St,YES,160,1,ACT,4990,-122.1982116,47.40191231,FALSE,FALSE,FALSE,
57250,SE,,N,108th Ave SE,Far side,SE 192nd St,YES,160,1,ACT,5028,-122.1969785,47.43095143,FALSE,FALSE,FALSE,
57280,SE,,S,108th Ave SE,Far side,SE Carr Rd,YES,160,1,ACT,5031,-122.1970225,47.44485681,FALSE,FALSE,FALSE,
57350,SE,,S,108th Ave SE,Far side,SE 208th St,YES,160,1,ACT,5038,-122.1971489,47.41488504,FALSE,FALSE,FALSE,
57375,SE,,S,108th Ave SE,Far side,SE 220th Pl,YES,160,1,ACT,5041,-122.1971916,47.40445428,FALSE,FALSE,FALSE,
57390,SE,,S,104th Ave SE,Far middle,SE 224th St,YES,160,1,ACT,5042,-122.2016509,47.4003137,FALSE,FALSE,FALSE,
57407,SE,,S,104th Ave SE,Far side,SE 248th St,YES,160,1,ACT,5045,-122.2024423,47.37935124,FALSE,FALSE,FALSE,
57409,SE,,S,104th Ave SE,Far side,SE 253rd Pl,YES,160,1,ACT,5046,-122.2024987,47.37441401,FALSE,FALSE,FALSE,
57434,SE,,W,SE 240th St,Far side,102nd Ave SE,YES,165,1,ACT,5053,-122.2054088,47.38702014,FALSE,FALSE,FALSE,
57437,SE,,W,SE 240th St,Far side,111th Pl SE,YES,165,1,ACT,5055,-122.1939344,47.38701017,FALSE,FALSE,FALSE,
57493,SE,,S,132nd Ave SE,Far side,SE 274th St,YES,165,1,ACT,5094,-122.165561,47.35538099,FALSE,FALSE,FALSE,
57530,SE,,N,124th Ave SE,Near middle,SE 288th Pl,YES,165,1,ACT,5103,-122.1760646,47.34205169,FALSE,FALSE,FALSE,
57534,SE,,W,SE 316th St,Far side,124th Ave SE,YES,165 181,1,ACT,5104,-122.1768353,47.31897666,FALSE,FALSE,FALSE,
57792,SE,,W,2nd St SE,Far side,A St SE,YES,181 184 915,1,ACT,5143,-122.2296287,47.30571125,FALSE,FALSE,FALSE,
57804,SE,,E,15th St SW,Far side,O St SW,YES,181 917,1,ACT,5145,-122.2490231,47.29560144,FALSE,FALSE,FALSE,
57806,SE,,E,15th St SW,Far side,Market St,YES,181 917,1,ACT,5146,-122.2446099,47.29560039,FALSE,FALSE,FALSE,
57840,SE,,E,1st St NE,Near side,B St NE,YES,160,1,ACT,5148,-122.2271232,47.30820384,FALSE,FALSE,FALSE,
57860,SE,,N,Auburn Way N,Far side,4th St NE,YES,160,1,ACT,5161,-122.2259419,47.31107684,FALSE,FALSE,FALSE,
57910,SE,,N,Auburn Way N,Far side,28th St NE,YES,160,1,ACT,5182,-122.2214828,47.33204151,FALSE,FALSE,FALSE,
57912,SE,,N,Auburn Way N,Far middle,30th St NE,YES,160,1,ACT,5183,-122.2221941,47.33696084,FALSE,FALSE,FALSE,
57915,SE,,N,Auburn Way N,Far side,37th St NE,YES,160,1,ACT,5184,-122.2222118,47.34051251,FALSE,FALSE,FALSE,
57920,SE,,N,Auburn Way N,Far side,42nd St NE,YES,160,1,ACT,100000217,-122.2221907,47.34518528,FALSE,FALSE,FALSE,
57962,SE,,N,Central Ave S,Near side,S 262nd St,YES,160,1,ACT,5190,-122.2298182,47.36690048,FALSE,FALSE,FALSE,
57990,SE,,N,Central Ave S,Far side,S 259th St,YES,160,1,ACT,5191,-122.2299074,47.37039343,FALSE,FALSE,FALSE,
58040,SE,,W,S 212th St,Far side,59th Pl S,YES,161,1,ACT,5199,-122.2614954,47.41239346,FALSE,FALSE,FALSE,
58043,SE,,E,S 212th St,Far side,59th Pl S,YES,161,1,ACT,5201,-122.2604007,47.41224437,FALSE,FALSE,FALSE,
58074,SE,,N,68th Ave S,Far side,S 208th St,YES,150,1,ACT,5206,-122.249337,47.41627531,FALSE,FALSE,FALSE,
58084,SE,,W,S 212th St,Far side,64th Ave S,YES,161,1,ACT,5215,-122.2555242,47.41221134,FALSE,FALSE,FALSE,
58085,SE,,N,68th Ave S,Far side,S 212th St,YES,150,1,ACT,5216,-122.2493137,47.41288162,FALSE,FALSE,FALSE,
58087,SE,,N,West Valley Hwy S,Far side,S 190th St,YES,150,1,ACT,5218,-122.2484307,47.4332168,FALSE,FALSE,FALSE,
58088,SE,,W,S 180th St,Far side,Sperry Dr,YES,150 906,1,ACT,5219,-122.2483187,47.44131463,FALSE,FALSE,FALSE,
58102,SE,,E,Southcenter Blvd,Near side,62nd Ave S,YES,150 F,1,ACT,5229,-122.2571056,47.46281706,FALSE,FALSE,FALSE,
58109,SE,,W,Strander Blvd,Far side,61st Pl S,YES,156 906,1,ACT,5231,-122.257472,47.4559433,FALSE,FALSE,FALSE,
58110,SE,,S,Interurban Ave S,Near side,Fort Dent Way,YES,150,1,ACT,5232,-122.2500993,47.4661186,FALSE,FALSE,FALSE,
58112,SE,,W,Southcenter Blvd,Far side,65th Ave S,YES,150 F,1,ACT,5233,-122.2522789,47.46255561,FALSE,FALSE,FALSE,
58114,SE,,W,Southcenter Blvd,Near side,62nd Ave S,YES,150 F,1,ACT,5235,-122.2561557,47.46267789,FALSE,FALSE,FALSE,
58132,SE,,E,S 180th St,Near side,Sperry Dr,YES,150 906,1,ACT,5245,-122.2481776,47.44117573,FALSE,FALSE,FALSE,
58136,SE,,S,West Valley Hwy S,Far side,S 190th St,YES,150,1,ACT,5248,-122.2490255,47.43175861,FALSE,FALSE,FALSE,
58210,SE,,S,Central Ave S,Near side,S 266th St,YES,160,1,ACT,5263,-122.2300006,47.36451275,FALSE,FALSE,FALSE,
58235,SE,,S,Auburn Way N,Far side,42nd St NE,YES,160,1,ACT,5266,-122.2223912,47.34392428,FALSE,FALSE,FALSE,
58255,SE,,S,Auburn Way N,Far side,37th St NE,YES,160,1,ACT,5268,-122.2224114,47.33982705,FALSE,FALSE,FALSE,
58260,SE,,S,Auburn Way N,Far side,28th St NE,YES,160,1,ACT,5270,-122.2216793,47.331698,FALSE,FALSE,FALSE,
58270,SE,,S,Auburn Way N,Far side,22nd St NE,YES,160,1,ACT,5271,-122.2216254,47.3261715,FALSE,FALSE,FALSE,
58342,SE,,W,15th St SW,Near side,Market St,YES,181 917,1,ACT,5288,-122.2442229,47.29589887,FALSE,FALSE,FALSE,
58350,SE,,S,Auburn Way S,Far side,2nd St SE,YES,915,1,ACT,5291,-122.22579,47.30536702,FALSE,FALSE,FALSE,
58391,SW,,N,9th Ave S,Far side,S 348th St,YES,182,1,ACT,5295,-122.322852,47.29234094,FALSE,FALSE,FALSE,
58500,SE,,N,F St SE,Far side,29th St SE,YES,184,1,ACT,5306,-122.22127,47.28313026,FALSE,FALSE,FALSE,
58511,SE,,N,F St SE,Far side,25th St SE,YES,184,1,ACT,5307,-122.2212869,47.28665752,FALSE,FALSE,FALSE,
58512,SE,,N,F St SE,Far side,Cedar Dr,YES,184,1,ACT,5308,-122.2212998,47.28942258,FALSE,FALSE,FALSE,
58538,SE,,W,Auburn Way S,Far side,Riverwalk Dr SE,YES,915,1,ACT,5313,-122.1969497,47.28920332,FALSE,FALSE,FALSE,
58780,SE,,W,Auburn Way S,Far side,Dogwood St SE,YES,915,1,ACT,5331,-122.1928212,47.28850394,FALSE,FALSE,FALSE,
58782,SE,,W,I-5 Ramp,Far middle,Kent Des Moines Rd,YES,162 193E,1,ACT,5333,-122.2889226,47.39150912,FALSE,FALSE,FALSE,
58795,SE,,E,SR 516,Far side,Military Rd S,UNK,162,1,ACT,100016528,-122.286015,47.39062431,FALSE,FALSE,FALSE,
58796,SE,,W,Kent Des Moines Rd,Far side,Military Rd S,UNK,165,1,ACT,100016529,-122.289312,47.39128202,FALSE,FALSE,FALSE,
59032,SE,,S,Wells St,Near side,Griffin Ave,YES,915,1,ACT,5370,-121.9906055,47.20416263,FALSE,FALSE,FALSE,
59053,SE,,N,124th Ave SE,Far side,SE 312th St,YES,165,1,ACT,5380,-122.1763378,47.32284424,FALSE,FALSE,FALSE,
59057,SE,,N,124th Ave SE,Near side,SE 307th Pl,YES,165,1,ACT,5381,-122.1762834,47.32606551,FALSE,FALSE,FALSE,
59069,SE,,S,124th Ave SE,Far side,SE 290th Pl,YES,165,1,ACT,5391,-122.1762763,47.34134452,FALSE,FALSE,FALSE,
59077,SE,,N,132nd Ave SE,Far side,SE 274th St,YES,165,1,ACT,5394,-122.1653593,47.3561744,FALSE,FALSE,FALSE,
59282,SE,,E,SE 320th St,Far side,122nd Ave SE,YES,165 181,1,ACT,5421,-122.1778687,47.31525653,FALSE,FALSE,FALSE,
59320,SE,,S,Andover Park W,Far side,Strander Blvd,YES,150,1,ACT,5433,-122.2544792,47.45515907,FALSE,FALSE,FALSE,
59330,SE,,S,Andover Park W,Far side,Corporate Dr N,YES,150,1,ACT,5434,-122.2545072,47.45039676,FALSE,FALSE,FALSE,
59370,SE,,E,S Carr Rd,Far side,Talbot Rd S,YES,160 906,1,ACT,5444,-122.2117158,47.44107632,FALSE,FALSE,FALSE,
59400,SE,,E,SE Carr Rd,Far side,106th Pl SE,YES,160 906,1,ACT,5447,-122.1986899,47.4450934,FALSE,FALSE,FALSE,
59560,SE,,N,140th Ave SE,Far side,SE Petrovitsky Rd,YES,148,1,ACT,5465,-122.1540425,47.44616191,FALSE,FALSE,FALSE,
59630,SE,,W,SE 164th St,Near side,128th Pl SE,YES,148,1,ACT,5490,-122.1690676,47.45648362,FALSE,FALSE,FALSE,
59740,SE,,W,SE Royal Hills Dr,Far side,Gem Dr SE,YES,148,1,ACT,5508,-122.1771094,47.46813361,FALSE,FALSE,FALSE,
59750,SE,,W,SE Royal Hills Dr,Near side,Harader Dr SE,YES,148,1,ACT,5509,-122.1798154,47.46926054,FALSE,FALSE,FALSE,
59773,SE,,W,W James St,Near side,Lincoln Ave N,YES,150 162 183,1,ACT,5512,-122.2425338,47.38676491,FALSE,FALSE,FALSE,
59800,SE,,W,S Puget Dr,Far side,Grant Ave S,YES,102 148,1,ACT,5514,-122.1996642,47.46177859,FALSE,FALSE,FALSE,
59810,SE,,W,S Puget Dr,Far middle,Benson Rd S,YES,102 148,1,ACT,5515,-122.2047459,47.46268107,FALSE,FALSE,FALSE,
59841,SE,,W,S Grady Way,Far side,Talbot Rd S,YES,101 102 148 153 160,1,ACT,5525,-122.2095902,47.47266501,FALSE,FALSE,FALSE,
59842,SE,1,W,Lake Ave S,At cross st,Shattuck Ave S,YES,102 148 153 160,1,ACT,5526,-122.2138383,47.47258599,FALSE,FALSE,FALSE,
59860,SE,,N,Rainier Ave S,Far side,S 7th St,YES,102 160 566E F,1,ACT,5535,-122.2150758,47.47441872,FALSE,FALSE,FALSE,
59868,SE,,E,SW 16th St,Near side,Lind Ave SW,YES,F,1,ACT,5541,-122.225018,47.46599081,FALSE,FALSE,FALSE,
59870,SE,,N,Rainier Ave S,Far side,S 4th Pl,YES,102 160 F,1,ACT,5543,-122.2155115,47.47727819,FALSE,FALSE,FALSE,
59876,SE,,E,SW 27th St,Far side,Naches Ave SW,YES,F,1,ACT,100012323,-122.2368943,47.45684246,FALSE,FALSE,FALSE,
59877,SE,,W,SW 27th St,Near side,Naches Ave SW,YES,F,1,ACT,100012330,-122.2371057,47.45703397,FALSE,FALSE,FALSE,
59891,SE,,S,Rainier Ave S,Far side,S 3rd Pl,YES,102 160 F,1,ACT,5544,-122.2161885,47.47779639,FALSE,FALSE,FALSE,
59902,SE,,E,S 7th St,Far middle,Rainier Ave S,YES,102 153 160,1,ACT,5545,-122.2149154,47.47370613,FALSE,FALSE,FALSE,
59911,SE,,S,Rainier Ave S,Far side,SW 7th St,YES,566E,1,ACT,5547,-122.2168476,47.47336809,FALSE,FALSE,FALSE,
59938,SE,,S,Talbot Rd S,Near middle,S Renton Village Pl,YES,102 148 160,1,ACT,100000854,-122.2079752,47.47076962,FALSE,FALSE,FALSE,
59949,SE,,S,Talbot Rd S,Near middle,S Carr Rd,YES,160,1,ACT,5556,-122.2124688,47.44219355,FALSE,FALSE,FALSE,
60161,SE,,W,SE 177th St,Near middle,140th Ave SE,YES,148 906,1,ACT,5599,-122.1523729,47.44390995,FALSE,FALSE,FALSE,
60185,SE,,W,SE Petrovitsky Rd,Far side,140th Ave SE,YES,102 906,1,ACT,5613,-122.154674,47.44572078,FALSE,FALSE,FALSE,
60202,SE,,N,128th Ave SE,Near side,SE 169th St,YES,102,1,ACT,5615,-122.1697989,47.45141455,FALSE,FALSE,FALSE,
60320,SE,,W,SE Carr Rd,Far middle,108th Ave SE,YES,160 906,1,ACT,5626,-122.198202,47.44529285,FALSE,FALSE,FALSE,
60360,SE,,W,S 43rd St,Far side,Talbot Rd S,YES,906,1,ACT,5630,-122.2132542,47.44117579,FALSE,FALSE,FALSE,
60361,SE,,N,Talbot Rd S,Far side,S Carr Rd,YES,160,1,ACT,5631,-122.212351,47.44201922,FALSE,FALSE,FALSE,
60410,SE,,N,Andover Park W,Far side,Minkler Blvd,YES,150,1,ACT,5646,-122.2543289,47.44904557,FALSE,FALSE,FALSE,
60420,SE,,N,Andover Park W,At cross st,Corporate Dr N,YES,150,1,ACT,5647,-122.2542932,47.45115101,FALSE,FALSE,FALSE,
60428,SE,,N,Andover Park W,Near side,Strander Blvd,YES,150,1,ACT,100012116,-122.2542743,47.45550191,FALSE,FALSE,FALSE,
60453,SE,,N,Lake Meridian P&R AcRd,Opposite to,132nd Ave SE,YES,162 165,1,ACT,5654,-122.1661939,47.36105694,FALSE,FALSE,FALSE,
60459,SE,,W,SE Kent-Kangley Rd,Far side,132nd Ave SE,YES,162 168,1,ACT,5659,-122.1659217,47.35813372,FALSE,FALSE,FALSE,
60465,SE,,W,SE Kent-Kangley Rd,Far side,116th Ave SE,YES,162 168,1,ACT,5662,-122.1873996,47.36728778,FALSE,FALSE,FALSE,
60467,SE,,W,SE Kent-Kangley Rd,Opposite to,111th Ave SE,YES,162 168,1,ACT,5663,-122.1935867,47.36946612,FALSE,FALSE,FALSE,
60480,SE,,E,SE Kent-Kangley Rd,Near side,132nd Ave SE,YES,168,1,ACT,5670,-122.1663513,47.35805052,FALSE,FALSE,FALSE,
60482,SE,,N,132nd Ave SE,Far side,SE Kent-Kangley Rd,YES,162 165,1,ACT,5671,-122.1653743,47.35850319,FALSE,FALSE,FALSE,
60526,SW,,E,SW Campus Dr,Far side,21st Ave SW,YES,903,1,ACT,5687,-122.3600907,47.30061934,FALSE,FALSE,FALSE,
60537,SW,,E,S 336th St,Near side,13th Pl S,YES,182,1,ACT,5694,-122.3172831,47.30061815,FALSE,FALSE,FALSE,
60587,SW,,E,S 348th St,Far side,9th Ave S,YES,,2,ACT,5735,-122.3220137,47.28979207,FALSE,FALSE,FALSE,
60620,SW,,N,Pacific Hwy S,Far side,S 336th St,YES,182,1,ACT,5741,-122.313179,47.30087811,FALSE,FALSE,FALSE,
60632,SW,,N,Pacific Hwy S,Far side,S 330th St,YES,182,1,ACT,5742,-122.3132228,47.3065622,FALSE,FALSE,FALSE,
60634,SW,,E,S 324th St,Far side,17th Ave S,YES,182 903,1,ACT,5743,-122.3111633,47.31157294,FALSE,FALSE,FALSE,
60636,SW,,E,S 324th St,Near side,Pebble Beach Cir,YES,182 903,1,ACT,5744,-122.306171,47.31153604,FALSE,FALSE,FALSE,
60640,SW,,W,S 320th St,Far side,Pete von Reichbauer Way S,YES,181 187,1,ACT,5747,-122.3090238,47.31519587,FALSE,FALSE,FALSE,
60660,SW,,N,Pacific Hwy S,Far side,S 316th St,YES,A,1,ACT,5749,-122.3131888,47.31933204,FALSE,FALSE,FALSE,
60670,SW,,N,Pacific Hwy S,Far side,S 312th St,YES,A,1,ACT,5750,-122.3131741,47.32280412,FALSE,FALSE,FALSE,
60680,SW,,N,Pacific Hwy S,Far side,S 308th St,YES,A,1,ACT,5751,-122.312904,47.32651207,FALSE,FALSE,FALSE,
